54	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_HANDFLOW	Serial2	SUCCESS		
55	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_BAUD_RATE	Serial2	SUCCESS		
56	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_LINE_CONTROL	Serial2	SUCCESS		
57	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_CHARS	Serial2	SUCCESS		
58	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_HANDFLOW	Serial2	SUCCESS		
59	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_BAUD_RATE	Serial2	SUCCESS		
60	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_LINE_CONTROL	Serial2	SUCCESS		
61	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_CHARS	Serial2	SUCCESS		
62	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_HANDFLOW	Serial2	SUCCESS		
63	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_SET_BAUD_RATE	Serial2	SUCCESS	Rate: 19200	
64	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_SET_RTS	Serial2	SUCCESS		
65	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_SET_DTR	Serial2	SUCCESS		
66	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_SET_LINE_CONTROL	Serial2	SUCCESS	StopBits: ERROR Parity: NONE WordLength: 8	
67	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_SET_CHAR	Serial2	SUCCESS	EOF:0 ERR:0 BRK:0 EVT:0 XON:11 XOFF:13	
68	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_SET_HANDFLOW	Serial2	SUCCESS	Shake:1 Replace:40 XonLimit:2048 XoffLimit:512	
69	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_CLR_RTS	Serial2	SUCCESS		
70	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_TIMEOUTS	Serial2	SUCCESS		
71	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_SET_TIMEOUTS	Serial2	SUCCESS	RI:0 RM:0 RC:500 WM:0 WC:0	
72	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 1: .	
73	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
74	11:28:08 AM	KPG118D.exe	IRP_MJ_WRITE	Serial2	SUCCESS	Length 1: .	
75	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 40: P3306...TK-3306.....M3..A8A00048........	
76	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
77	11:28:08 AM	KPG118D.exe	IRP_MJ_WRITE	Serial2	SUCCESS	Length 1: #	
78	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
79	11:28:08 AM	KPG118D.exe	IRP_MJ_WRITE	Serial2	SUCCESS	Length 1: .	
80	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 1: .	
81	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
82	11:28:08 AM	KPG118D.exe	IRP_MJ_WRITE	Serial2	SUCCESS	Length 1: .	
83	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 10: ..........	
84	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
85	11:28:08 AM	KPG118D.exe	IRP_MJ_WRITE	Serial2	SUCCESS	Length 1: .	
86	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 1: .	
87	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
88	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
89	11:28:08 AM	KPG118D.exe	IRP_MJ_WRITE	Serial2	SUCCESS	Length 4: ..A.	
90	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 1: .	
91	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
92	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
93	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
94	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
95	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
96	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
97	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
98	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 35: .A......................nnnnnnnnnnn	
99	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
100	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
101	11:28:08 AM	KPG118D.exe	IRP_MJ_WRITE	Serial2	SUCCESS	Length 1: .	
102	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
103	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
104	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
105	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 1: .	
106	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
107	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
108	11:28:08 AM	KPG118D.exe	IRP_MJ_WRITE	Serial2	SUCCESS	Length 4: ..a.	
109	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 1: .	
110	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
111	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
112	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
113	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
114	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
115	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
116	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
117	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 35: .a.nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn	
118	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
119	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
120	11:28:08 AM	KPG118D.exe	IRP_MJ_WRITE	Serial2	SUCCESS	Length 1: .	
121	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_PURGE	Serial2	SUCCESS	Purge: RXCLEAR	
122	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
123	11:28:08 AM	KPG118D.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial2	SUCCESS		
124	11:28:08 AM	KPG118D.exe	IRP_MJ_READ	Serial2	SUCCESS	Length 1: .	
